id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
broadcast_20260710_002131.log:18,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",copy,,,,2048,1024,0,0,,32,,70.364,80.0,13.7,119.2,133.755,398.876,602.995,8388736,False,,,,55.92,24.08,,,,80.0
broadcast_20260710_002131.log:33,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcast,,,,2048,1024,0,0,,32,,64.788,80.013,23.5,129.5,108.636,377.079,550.503,8390656,False,,,,55.94,24.08,,,,80.01
broadcast_20260710_002131.log:48,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcastcol,,,,2048,1024,0,0,,32,,69.561,81.747,17.5,124.4,116.853,276.229,462.643,8650752,False,,,,57.67,24.08,,,,81.75
broadcast_20260710_002131.log:63,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",mulbcast,,,,2048,1024,0,0,,32,,63.381,80.013,26.2,132.4,113.491,392.041,568.913,8390656,False,,,,55.94,24.08,,,,80.01
broadcast_20260710_002131.log:78,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",copy,,,,2048,2048,0,0,,32,,141.157,160.0,13.3,118.9,174.993,592.46,908.61,16777344,False,,,,111.85,48.15,,,,160.0
broadcast_20260710_002131.log:93,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcast,,,,2048,2048,0,0,,32,,136.336,160.026,17.4,123.1,164.858,582.767,883.961,16781312,False,,,,111.88,48.15,,,,160.03
broadcast_20260710_002131.log:108,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcastcol,,,,2048,2048,0,0,,32,,141.14,161.746,14.6,120.7,160.473,580.992,882.605,17039360,False,,,,113.6,48.15,,,,161.75
broadcast_20260710_002131.log:123,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",mulbcast,,,,2048,2048,0,0,,32,,136.859,160.026,16.9,122.6,174.848,464.209,775.916,16781312,False,,,,111.88,48.15,,,,160.03
broadcast_20260710_002131.log:138,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",copy,,,,2048,4096,0,0,,32,,286.222,319.998,11.8,117.2,215.33,1065.644,1567.196,33554560,False,,,,223.7,96.3,,,,320.0
broadcast_20260710_002131.log:153,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcast,,,,2048,4096,0,0,,32,,278.535,320.052,14.9,120.5,275.004,819.595,1373.134,33562624,False,,,,223.75,96.3,,,,320.05
broadcast_20260710_002131.log:168,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcastcol,,,,2048,4096,0,0,,32,,280.917,321.745,14.5,120.4,297.4,914.334,1492.651,33816576,False,,,,225.44,96.3,,,,321.75
broadcast_20260710_002131.log:183,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",mulbcast,,,,2048,4096,0,0,,32,,277.697,320.052,15.3,120.9,271.383,973.363,1522.443,33562624,False,,,,223.75,96.3,,,,320.05
broadcast_20260710_002131.log:198,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",copy,,,,2048,8192,0,0,,32,,558.021,639.996,14.7,120.3,439.752,2130.802,3128.575,67108992,False,,,,447.39,192.6,,,,640.0
broadcast_20260710_002131.log:213,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcast,,,,2048,8192,0,0,,32,,570.835,640.104,12.1,117.6,430.119,2225.787,3226.741,67125248,False,,,,447.5,192.6,,,,640.1
broadcast_20260710_002131.log:228,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcastcol,,,,2048,8192,0,0,,32,,567.846,641.742,13.0,118.6,436.412,2101.451,3105.709,67371008,False,,,,449.14,192.6,,,,641.74
broadcast_20260710_002131.log:243,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",mulbcast,,,,2048,8192,0,0,,32,,568.279,640.104,12.6,118.1,437.129,2208.826,3214.234,67125248,False,,,,447.5,192.6,,,,640.1
broadcast_20260710_002131.log:258,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",copy,,,,2048,16384,0,0,,32,,1136.414,1279.991,12.6,118.1,1075.573,6118.393,8330.38,134217856,False,,,,894.79,385.2,,,,1279.99
broadcast_20260710_002131.log:273,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcast,,,,2048,16384,0,0,,32,,1147.721,1280.208,11.5,117.0,1031.771,6271.291,8450.783,134250496,False,,,,895.0,385.2,,,,1280.21
broadcast_20260710_002131.log:288,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",bcastcol,,,,2048,16384,0,0,,32,,1143.24,1281.737,12.1,117.6,1094.002,5900.614,8137.856,134479872,False,,,,896.53,385.2,,,,1281.74
broadcast_20260710_002131.log:303,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"BR broadcast rate: {copy,bcast,bcastcol,mulbcast} x COLS{1024..16384} @ ROWS=2048",mulbcast,,,,2048,16384,0,0,,32,,1166.673,1280.208,9.7,115.1,1064.867,6097.407,8328.947,134250496,False,,,,895.0,385.2,,,,1280.21
broadcast_20260710_002131.log:319,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,512,1024,0,0,,32,,8.502,7.829,-7.9,131.3,58.707,177.628,244.837,1116160,False,,,,7.44,0.39,,,,7.83
broadcast_20260710_002131.log:334,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,512,4096,0,0,,32,,29.873,28.877,-3.3,142.9,113.761,384.242,527.876,4268032,False,,,,28.45,0.42,,,,28.88
broadcast_20260710_002131.log:349,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,512,16384,0,0,,32,,162.98,113.068,-30.6,103.5,277.75,973.728,1414.458,16875520,False,,,,112.5,0.56,,,,113.07
broadcast_20260710_002131.log:364,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,2048,1024,0,0,,32,,31.074,31.24,0.5,143.5,109.029,337.291,477.394,4458496,False,,,,29.72,1.52,,,,31.24
broadcast_20260710_002131.log:379,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,2048,4096,0,0,,32,,150.72,115.202,-23.6,113.1,254.14,971.899,1376.759,17047552,False,,,,113.65,1.55,,,,115.2
broadcast_20260710_002131.log:394,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,2048,16384,0,0,,32,,1190.121,451.051,-62.1,56.6,1098.067,5870.915,8159.103,67403776,False,,,,449.36,1.69,,,,451.05
broadcast_20260710_002131.log:409,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,8192,1024,0,0,,32,,137.914,124.883,-9.4,129.3,255.185,991.338,1384.437,17827840,False,,,,118.85,6.03,,,,124.88
broadcast_20260710_002131.log:424,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,8192,4096,0,0,,32,,700.368,460.503,-34.2,97.3,1099.465,6000.02,7799.853,68165632,False,,,,454.44,6.07,,,,460.5
broadcast_20260710_002131.log:439,broadcast_20260710_002131.log,cac08c0,20260710_002131,False,"WS write spill grid: ROWS{512,2048,8192} x COLS{1024,4096,16384}",write,,,,8192,16384,0,0,,32,,6653.136,1802.986,-72.9,40.5,5212.361,32764.796,44630.293,269516800,False,,,,1796.78,6.21,,,,1802.99
broadcast_smallcols_20260710_220159.log:18,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",copy,,,,2048,256,0,0,,32,,16.216,17.774,9.6,129.3,57.087,179.424,252.727,2097280,False,,,,13.98,6.02,,,,17.77
broadcast_smallcols_20260710_220159.log:33,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcast,,,,2048,256,0,0,,32,,16.434,17.777,8.2,127.6,42.262,169.174,227.87,2097664,False,,,,13.98,6.02,,,,17.78
broadcast_smallcols_20260710_220159.log:48,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcastcol,,,,2048,256,0,0,,32,,18.727,19.994,6.8,126.0,42.552,178.842,240.121,2359296,False,,,,15.73,6.02,,,,19.99
broadcast_smallcols_20260710_220159.log:63,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",mulbcast,,,,2048,256,0,0,,32,,15.956,17.777,11.4,131.5,50.65,186.216,252.822,2097664,False,,,,13.98,6.02,,,,17.78
broadcast_smallcols_20260710_220159.log:78,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",copy,,,,2048,512,0,0,,32,,32.908,35.546,8.0,127.5,68.99,271.473,373.371,4194432,False,,,,27.96,12.04,,,,35.55
broadcast_smallcols_20260710_220159.log:93,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcast,,,,2048,512,0,0,,32,,32.201,35.554,10.4,130.3,82.987,302.277,417.465,4195328,False,,,,27.97,12.04,,,,35.55
broadcast_smallcols_20260710_220159.log:108,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcastcol,,,,2048,512,0,0,,32,,37.743,37.767,0.1,118.1,94.249,315.074,447.066,4456448,False,,,,29.71,12.04,,,,37.77
broadcast_smallcols_20260710_220159.log:123,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",mulbcast,,,,2048,512,0,0,,32,,32.601,35.554,9.1,128.7,94.276,314.247,441.124,4195328,False,,,,27.97,12.04,,,,35.55
broadcast_smallcols_20260710_220159.log:138,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",copy,,,,2048,1024,0,0,,32,,68.016,71.091,4.5,123.3,101.117,416.792,585.925,8388736,False,,,,55.92,24.08,,,,71.09
broadcast_smallcols_20260710_220159.log:153,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcast,,,,2048,1024,0,0,,32,,64.122,71.107,10.9,130.9,123.554,392.75,580.426,8390656,False,,,,55.94,24.08,,,,71.11
broadcast_smallcols_20260710_220159.log:168,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcastcol,,,,2048,1024,0,0,,32,,69.515,73.311,5.5,124.4,94.68,382.351,546.546,8650752,False,,,,57.67,24.08,,,,73.31
broadcast_smallcols_20260710_220159.log:183,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",mulbcast,,,,2048,1024,0,0,,32,,64.105,71.107,10.9,130.9,124.257,996.964,1185.326,8390656,False,,,,55.94,24.08,,,,71.11
broadcast_smallcols_20260710_220159.log:198,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",copy,,,,2048,2048,0,0,,32,,137.501,142.181,3.4,122.0,153.365,613.12,903.986,16777344,False,,,,111.85,48.15,,,,142.18
broadcast_smallcols_20260710_220159.log:213,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcast,,,,2048,2048,0,0,,32,,135.551,142.215,4.9,123.8,174.763,440.713,751.027,16781312,False,,,,111.88,48.15,,,,142.21
broadcast_smallcols_20260710_220159.log:228,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcastcol,,,,2048,2048,0,0,,32,,140.941,144.401,2.5,120.9,138.509,606.783,886.233,17039360,False,,,,113.6,48.15,,,,144.4
broadcast_smallcols_20260710_220159.log:243,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",mulbcast,,,,2048,2048,0,0,,32,,133.687,142.215,6.4,125.5,169.085,573.195,875.967,16781312,False,,,,111.88,48.15,,,,142.21
broadcast_smallcols_20260710_220159.log:258,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",copy,,,,2048,4096,0,0,,32,,275.653,284.361,3.2,121.7,244.414,1027.088,1547.155,33554560,False,,,,223.7,96.3,,,,284.36
broadcast_smallcols_20260710_220159.log:273,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcast,,,,2048,4096,0,0,,32,,273.793,284.429,3.9,122.6,296.279,941.059,1511.131,33562624,False,,,,223.75,96.3,,,,284.43
broadcast_smallcols_20260710_220159.log:288,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",bcastcol,,,,2048,4096,0,0,,32,,280.827,286.581,2.0,120.4,238.049,921.427,1440.303,33816576,False,,,,225.44,96.3,,,,286.58
broadcast_smallcols_20260710_220159.log:303,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC1 broadcast small-COLS: {copy,bcast,bcastcol,mulbcast} x COLS{256..4096} @ ROWS=2048",mulbcast,,,,2048,4096,0,0,,32,,276.117,284.429,3.0,121.6,251.507,984.156,1511.78,33562624,False,,,,223.75,96.3,,,,284.43
broadcast_smallcols_20260710_220159.log:319,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC2 ROWS control: {bcast,mulbcast} x ROWS{512,2048,8192} @ COLS=512",bcast,,,,512,512,0,0,,32,,7.943,8.895,12.0,132.1,33.521,63.874,105.338,1049600,False,,,,7.0,3.01,,,,8.89
broadcast_smallcols_20260710_220159.log:334,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC2 ROWS control: {bcast,mulbcast} x ROWS{512,2048,8192} @ COLS=512",mulbcast,,,,512,512,0,0,,32,,8.374,8.895,6.2,125.3,34.417,31.182,73.973,1049600,False,,,,7.0,3.01,,,,8.89
broadcast_smallcols_20260710_220159.log:349,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC2 ROWS control: {bcast,mulbcast} x ROWS{512,2048,8192} @ COLS=512",bcast,,,,2048,512,0,0,,32,,32.618,35.554,9.0,128.6,65.209,266.761,364.588,4195328,False,,,,27.97,12.04,,,,35.55
broadcast_smallcols_20260710_220159.log:364,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC2 ROWS control: {bcast,mulbcast} x ROWS{512,2048,8192} @ COLS=512",mulbcast,,,,2048,512,0,0,,32,,32.198,35.554,10.4,130.3,82.435,314.631,429.264,4195328,False,,,,27.97,12.04,,,,35.55
broadcast_smallcols_20260710_220159.log:379,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC2 ROWS control: {bcast,mulbcast} x ROWS{512,2048,8192} @ COLS=512",bcast,,,,8192,512,0,0,,32,,140.974,142.188,0.9,119.0,166.807,599.219,907.0,16778240,False,,,,111.85,48.15,,,,142.19
broadcast_smallcols_20260710_220159.log:394,broadcast_smallcols_20260710_220159.log,f7bfa10,20260710_220159,True,"SC2 ROWS control: {bcast,mulbcast} x ROWS{512,2048,8192} @ COLS=512",mulbcast,,,,8192,512,0,0,,32,,142.041,142.188,0.1,118.1,164.078,473.671,779.79,16778240,False,,,,111.85,48.15,,,,142.19
coarse_terms_20260707_213342.log:34,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,4096,1,1,,32,,9914.601,10889.934,9.8,108.3,2407.261,15237.722,27559.584,1073741824,False,,,,7158.28,2311.23,,,,10889.93
coarse_terms_20260707_213342.log:90,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,4096,2,1,,32,,9766.148,6462.136,-33.8,75.6,2421.402,17750.144,29937.694,738197504,False,,,,4921.32,1540.82,,,,6462.14
coarse_terms_20260707_213342.log:146,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,4096,4,1,,32,,3129.816,3454.764,10.4,128.7,2373.957,16975.329,22479.102,402653184,False,,,,2684.35,770.41,,,,3454.76
coarse_terms_20260707_213342.log:202,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,4096,8,1,,32,,2862.892,3454.764,20.7,140.6,2427.889,14756.581,20047.362,402653184,False,,,,2684.35,770.41,,,,3454.76
coarse_terms_20260707_213342.log:258,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,4096,16,1,,32,,2638.626,3454.764,30.9,152.6,2553.167,14681.319,19873.112,402653184,False,,,,2684.35,770.41,,,,3454.76
coarse_terms_20260707_213342.log:314,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,4096,32,1,,32,,2661.496,3454.764,29.8,151.3,2467.334,14978.357,20107.187,402653184,False,,,,2684.35,770.41,,,,3454.76
coarse_terms_20260707_213342.log:345,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,2048,1,1,,32,,4959.452,5444.967,9.8,108.3,1081.569,6368.563,12409.584,536870912,False,,,,3579.14,1155.61,,,,5444.97
coarse_terms_20260707_213342.log:401,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,2048,2,1,,32,,1655.65,1727.382,4.3,121.6,1117.64,6396.499,9169.789,201326592,False,,,,1342.18,385.2,,,,1727.38
coarse_terms_20260707_213342.log:457,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,2048,4,1,,32,,1535.349,1727.382,12.5,131.1,1153.113,5806.611,8495.073,201326592,False,,,,1342.18,385.2,,,,1727.38
coarse_terms_20260707_213342.log:513,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,2048,8,1,,32,,1462.221,1727.382,18.1,137.7,1126.85,5902.021,8491.092,201326592,False,,,,1342.18,385.2,,,,1727.38
coarse_terms_20260707_213342.log:569,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,2048,16,1,,32,,1339.274,1727.382,29.0,150.3,1162.483,6200.927,8702.684,201326592,False,,,,1342.18,385.2,,,,1727.38
coarse_terms_20260707_213342.log:625,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"SM softmax_row_tiling: TILES{1..32} x COLS{4096,2048} (LX-reuse knee)",softmax_row_tiling,,,,16384,2048,32,1,,32,,1382.496,1727.382,24.9,145.6,1176.706,5987.906,8547.108,201326592,False,,,,1342.18,385.2,,,,1727.38
coarse_terms_20260707_213342.log:984,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,4096,2048,1,1,,32,,833.641,696.187,-16.5,50.3,213.447,1005.929,2053.017,41943040,False,,,470.94,283.53,96.3,,1.0,,696.19
coarse_terms_20260707_213342.log:1004,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,4096,2048,2,1,,32,,784.397,682.762,-13.0,53.5,322.395,710.933,1817.725,41943040,False,,,470.94,283.53,96.3,,1.0,,682.76
coarse_terms_20260707_213342.log:1024,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,4096,2048,4,1,,32,,677.319,682.762,0.8,61.9,329.574,799.517,1806.41,41943040,False,,,470.94,283.53,96.3,,1.0,,682.76
coarse_terms_20260707_213342.log:1044,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,4096,2048,8,1,,32,,866.099,682.762,-21.2,48.4,260.428,887.12,2013.647,41943040,False,,,470.94,283.53,96.3,,1.0,,682.76
coarse_terms_20260707_213342.log:1064,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,4096,2048,16,1,,32,,1312.206,812.063,-38.1,32.0,497.015,812.824,2622.045,41943040,False,,,600.24,283.53,96.3,,0.785,,812.06
coarse_terms_20260707_213342.log:1079,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,2048,2048,1,1,,32,,386.48,360.576,-6.7,65.1,188.154,594.061,1168.695,25165824,False,,,235.47,171.1,48.15,,1.0,,360.58
coarse_terms_20260707_213342.log:1099,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,2048,2048,2,1,,32,,337.256,360.576,6.9,74.6,192.51,381.9,911.666,25165824,False,,,235.47,171.1,48.15,,1.0,,360.58
coarse_terms_20260707_213342.log:1119,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,2048,2048,4,1,,32,,431.418,360.576,-16.4,58.3,231.548,468.321,1131.287,25165824,False,,,235.47,171.1,48.15,,1.0,,360.58
coarse_terms_20260707_213342.log:1139,coarse_terms_20260707_213342.log,c2bb9ce,20260707_213342,False,"MR matmul_row_tiling: TILES{1..16} [4096,2048]x2048 + [2048,2048]x2048",matmul_row_tiling,,,,2048,2048,8,1,,32,,656.871,425.226,-35.3,38.3,236.219,464.307,1357.397,25165824,False,,,300.12,171.1,48.15,,0.785,,425.23
coarse_tiling_matmul_row_tiling.log:131,coarse_tiling_matmul_row_tiling.log,,,False,,matmul_row_tiling,,,,2048,2048,4,1,,32,,437.342,394.01,-9.9,57.5,161.142,432.52,1031.004,25165824,False,,,174.76,171.1,48.15,,1.0,,394.01
compute_isolate_20260701_203949.log:23,compute_isolate_20260701_203949.log,86d3afe,20260701_203949,False,"CM1 pt_eff'(M-tile): m4 n4 k1, N=K=2048, vary M (M-tile=M/4)",mmwd,256,2048,2048,256,2048,0,1,,16,1073741824,85.785,122.425,42.7,122.2,100.264,370.644,556.693,10485760,False,4x4x1,4x4x1,43.69,72.72,6.02,,1.0,,122.43
